t_now,cool_beta,cool_delta,beta_plus_delta,Pb,bubble_dMdt,Lmech_total,Lmech_W,Lmech_SN,bubble_Lgain,bubble_Lloss,cooling_ratio,v_struct_min,v_struct_nneg,v_struct_npts,v_neg_frac_thick,R2,v2,Eb,bubble_Tavg,c_sound,no_physical_root,betadelta_converged
0.007196304699399083,0.7956796583525154,-0.10723248615353037,0.6884471721989851,5093051.390876436,1619.4102285375793,2028215005.7330441,2028215005.7330441,3.300185209116547e-14,2028215005.7330441,671531746.1182241,0.6689050498985353,0.0025811000470048265,0,59993,0.0,0.5538399060227109,41.57073652214321,5062596.815414536,24137002.403196476,758.8932359011212,False,True
0.007593468816761224,0.7956796583525154,-0.10723248615353037,0.6884471721989851,4810933.213604409,1618.3478897486314,2028210884.1236882,2028210884.1236882,2.9774782203964335e-14,2028210884.1236882,683762278.1338776,0.6628741697985192,0.0034417513151442473,0,59993,0.0,0.5701476999641616,40.58478527139998,5294752.124833119,23957727.756101917,755.162969934184,False,True
0.008093468816761224,0.7956796583525154,-0.10723248615353037,0.6884471721989851,4610511.600247162,1617.9794946071113,2028204793.0851958,2028204793.0851958,2.5018994986010042e-14,2028204793.0851958,698453725.82469,0.6556295852342209,0.0015478127613326588,0,59993,0.0,0.590147057038413,39.45911066657367,5584783.4562224755,23750148.337658703,752.3533025794115,False,True
0.008722931522658307,0.7956796583525154,-0.10723248615353037,0.6884471721989851,4383539.237294237,1618.669165079202,2028195712.7073529,2028195712.7073529,1.795051862534681e-14,2028195712.7073529,716024888.9749175,0.6469645978991218,0.0023679363317598632,0,59993,0.0,0.6145677354277761,38.19439992501339,5946878.922060849,23513274.40993858,749.086865488251,False,True
0.009222931522658307,0.7956796583525154,-0.10723248615353037,0.6884471721989851,4131316.260223571,1617.4679252338706,2028187393.1845202,2028187393.1845202,1.1491566306102731e-14,2028187393.1845202,729426720.1161131,0.6403553623460712,0.002983352405503579,0,59993,0.0,0.6334215015151755,37.2549268430274,6231979.455351021,23336254.827956285,745.3419669011546,False,True
0.00985239422855539,0.7956796583525154,-0.10723248615353037,0.6884471721989851,3952919.83194982,1616.9193327475496,2028175546.6831002,2028175546.6831002,2.3172608357890084e-15,2028175546.6831002,745331758.3824503,0.6325112194546603,0.0002521067340722961,0,59993,0.0,0.6565210055439138,36.1855786537836,6588088.286006306,23132198.34805782,742.5310145013125,False,True
0.010644840824785947,0.7956796583525154,-0.10723248615353037,0.6884471721989851,3751663.6500525177,1617.211223836733,2028158492.4061425,2028158492.4061425,-1.0851039651664324e-14,2028158492.4061425,764084335.9643332,0.6232620188090685,0.0027953737194707567,0,59993,0.0,0.6846966641633153,34.98575445318456,7032598.352220559,22900056.551621865,739.277473002868,False,True
0.01127430353068303,0.835377303212335,-0.1163190305345084,0.7190582726778266,3528976.9019726785,1568.7696943974947,2028143275.5282495,2028143275.5282495,-2.2567426982974534e-14,2028143275.5282495,782288939.4442906,0.6142831974035287,0.001973119217158113,0,59993,0.0,0.7064280785358991,34.09553715654426,7382484.329991896,22647622.112746418,735.5586319377585,False,True
0.012066750126913587,0.835377303212335,-0.1163190305345084,0.7190582726778266,3372052.992893425,1564.8406178220107,2028122056.756146,2028122056.756146,-3.885954307979695e-14,2028122056.756146,796586264.264852,0.6072296232806906,0.0016698049445202626,0,59993,0.0,0.7330287212809582,33.08526459740186,7798400.152685968,22431047.284038927,731.4932517278769,False,True
0.013064381284398026,0.835377303212335,-0.1163190305345084,0.7190582726778266,3187173.5019820426,1560.5794058010165,2028092146.7001877,2028092146.7001877,-6.174535120349062e-14,2028092146.7001877,813363131.655228,0.598951589562332,0.002459849829152591,0,59993,0.0,0.7654377308174664,31.946469317335453,8316050.411230055,22183922.35578998,727.9872856510657,False,True
0.013856827880628583,0.835377303212335,-0.1163190305345084,0.7190582726778266,2984001.437213757,1554.800732563198,2028065908.5424385,2028065908.5424385,-8.175263472391022e-14,2028065908.5424385,826019169.5796375,0.5927059539335713,0.0025035455237950237,0,59993,0.0,0.7904035413551553,31.096325399413534,8721933.363418039,21999060.55537351,723.9660276124839,False,True
0.014854459038113022,0.835377303212335,-0.1163190305345084,0.7190582726778266,2841635.0539326123,1548.6118802885162,2028029836.1970446,2028029836.1970446,-1.091629721561025e-13,2028029836.1970446,840991360.7168887,0.5853160808058361,0.0023993926079831727,0,59993,0.0,0.8209218884393423,30.12998418781104,9226953.771752886,21785885.40168627,720.9432608829214,False,True
0.01611040225386781,0.835377303212335,-0.1163190305345084,0.7190582726778266,2682432.7698012446,1542.120369828328,2027979745.9027069,2027979745.9027069,-1.4705604932003792e-13,2027979745.9027069,858642048.742196,0.5766022562715527,0.0030503607707898714,0,59993,0.0,0.8580477818728033,29.048729784726596,9854379.43884302,21543285.36758865,717.4417177237357,False,True
0.017108033411352253,0.835377303212335,-0.1163190305345084,0.7190582726778266,2507999.1025554966,1534.675300217484,2027936361.4423735,2027936361.4423735,-1.797284951854977e-13,2027936361.4423735,872018429.405283,0.5699971429157381,0.0013657415424268241,0,59993,0.0,0.886610427517386,28.24454278802607,10345468.35404727,21361829.760401532,713.4359441999542,False,True
0.018363976627107044,0.835377303212335,-0.1163190305345084,0.7190582726778266,2386059.57448344,1526.6728624449775,2027877378.4835393,2027877378.4835393,-2.2394171855578965e-13,2027877378.4835393,888019586.6678336,0.5620940417354521,0.002428207807482664,0,59993,0.0,0.9214849133008272,27.333689514622858,10955679.085318115,21152522.667588085,710.4250128800853,False,True
0.019361607784591485,0.835377303212335,-0.1163190305345084,0.7190582726778266,2250018.0631032824,1518.8364124185325,2027827178.7491634,2027827178.7491634,-2.613925971465709e-13,2027827178.7491634,900308871.709203,0.5560228794918579,0.002322876798331631,0,59993,0.0,0.9484025393312032,26.653599406065943,11433299.577000227,20994823.85795385,706.93600863102,False,True
0.020617551000346276,0.835377303212335,-0.1163190305345084,0.7190582726778266,2153373.1926509747,1510.287800448219,2027759928.6114643,2027759928.6114643,-3.1131705508341846e-13,2027759928.6114643,915222223.1828716,0.548653560873164,0.0009452170252788307,0,59993,0.0,0.9813686967525033,25.875417045511522,12027083.137344828,20810935.413805097,704.2958618205761,False,True
0.022198689830430468,0.835377303212335,-0.1163190305345084,0.7190582726778266,2044044.4407503675,1504.179024191834,2027669124.1998324,2027669124.1998324,-3.7829513744957024e-13,2027669124.1998324,933074669.6566548,0.5398289304104935,0.0016769227995534802,0,59993,0.0,1.0215621265119403,25.029541588599862,12764010.524411066,20603395.79784912,701.204702054488,False,True
0.02345463304618526,0.835377303212335,-0.1163190305345084,0.7190582726778266,1922675.36075487,1509.0591344780105,2027592355.6844127,2027592355.6844127,-4.3454379659016503e-13,2027592355.6844127,945936374.4970392,0.533468168862898,0.0018699547726643956,0,59993,0.0,1.052649160601895,24.5134968887944,13341530.107603908,20463072.96032082,697.6995160659957,False,True
0.02503577187626945,0.8993346045894081,-0.06944624866784893,0.8298883559215591,1836479.5884471477,1359.0728918854054,2027490192.349144,2027490192.349144,-5.088761073369935e-13,2027490192.349144,976114446.3705485,0.5185602129894512,0.002508495524990732,0,59993,0.0,1.090997387938205,24.040997560064262,14066989.842815323,20163091.342708547,695.3195578462514,False,True
0.027026307729036938,0.9284408800880337,-0.1318373208188603,0.7966035592691734,1738863.1395482705,1444.9154131599585,2027353392.6352062,2027353392.6352062,-6.074867959428517e-13,2027353392.6352062,984605229.4126983,0.5143396148942326,0.0023803868474622284,0,59993,0.0,1.1383955300568689,23.63915356383777,14915146.859601581,19994865.323614918,690.2041682785699,False,True
0.0295322438971733,0.992554427824284,-0.15886082819813366,0.8336935996261504,1622541.8237834887,1442.9423992904115,2027169320.9664304,2027169320.9664304,-7.385156560771153e-13,2027169320.9664304,1002726186.2819235,0.5053564712572283,0.001576129013056262,0,59993,0.0,1.197149782824136,23.32088546791922,15962920.432869282,19717632.866411038,687.3188592261196,False,True
0.03152277974994079,0.992554427824284,-0.15886082819813366,0.8336935996261504,1492867.4474831037,1483.6026449962926,2027014642.9726257,2027014642.9726257,-8.471410189186862e-13,2027014642.9726257,1008280763.2697576,0.5025784511397956,0.0015455782803927918,0,59993,0.0,1.2433442848116432,23.128566727947035,16754028.967030644,19557287.27743496,682.5373264502784,False,True
0.03402871591807715,1.1063749823317612,-0.17475924481475452,0.9316157375170067,1398442.5859031721,1396.5330022431233,2026810548.0874896,2026810548.0874896,-9.88359228399398e-13,2026810548.0874896,1029535644.3512831,0.49204150071018776,0.001285776570603122,0,59993,0.0,1.3010541138126563,22.97605945221088,17777935.970435295,19229806.477424882,679.7564333928495,False,True
0.037183502640478115,1.1612585017222328,-0.17116413728081117,0.9900943644414216,1294861.8459587754,1380.386713449467,2026540995.6253312,2026540995.6253312,-1.1710480844301171e-12,2026540995.6253312,1035061481.3337812,0.4892472032057799,0.001884996228518659,0,59993,0.0,1.3733050654667065,22.88736411559188,18927624.31222987,18913215.624936726,674.0412507518932,False,True
0.04115514381409952,1.217545473898908,-0.17070646748090193,1.046839006418006,1172141.1300106936,1384.547930602157,2026186115.9658842,2026186115.9658842,-1.4044769354245527e-12,2026186115.9658842,1034813274.5611458,0.4892802460706579,0.0016183418759538025,0,59993,0.0,1.4639932744600501,22.857309180353663,20340261.28457496,18560269.12252137,668.469668148957,False,True
0.04430993053650049,1.217545473898908,-0.17070646748090193,1.046839006418006,1039643.3209562945,1444.2616053078011,2025895664.3581793,2025895664.3581793,-1.5889486399864165e-12,2025895664.3581793,1026873204.5578623,0.49312631315434285,0.0010618634433082442,0,59993,0.0,1.5359677423312832,22.813762078836906,21448685.27656141,18347456.63205888,662.2030146921707,False,True
0.048281571710121894,1.296940669409408,-0.1742637964664118,1.1226768729429963,949237.090007125,1412.3251835724222,2025524364.0295079,2025524364.0295079,-1.8149942259242957e-12,2025524364.0295079,1029447761.1818697,0.491762340920984,0.0008108320063536515,0,59993,0.0,1.6264563875054685,22.810428703969485,22905923.277045365,18017843.2427182,658.395651581385,False,True
0.0532815717101219,1.296940669409408,-0.1742637964664118,1.1226768729429963,853689.0853272274,1505.0327573925267,2025056870.9125416,2025056870.9125416,-2.081102489180283e-12,2025056870.9125416,1014075145.2694514,0.4992362141353178,0.0009098958547479927,0,59993,0.0,1.7404662413722758,22.868299100652685,24649639.58230498,17731292.630933642,652.4547858147663,False,True
0.05957619876909274,1.4174518212877423,-0.1947777985214023,1.22267402276634,749663.4650173585,1479.6555210624483,2024485985.758613,2024485985.758613,-2.3695770059553268e-12,2024485985.758613,1015414057.7067745,0.4984336444659163,0.0016890784029404576,0,59993,0.0,1.884480871454512,22.987099711017198,26992203.732320495,17300778.102367703,647.2457652152445,False,True
0.06457619876909274,1.4174518212877423,-0.1947777985214023,1.22267402276634,646640.2398016531,1580.9196088033812,2024061578.1631968,2024061578.1631968,-2.547114487731603e-12,2024061578.1631968,1000345686.5225735,0.5057730963746809,0.0014917724623814432,0,59993,0.0,1.9999188224652464,23.232767729154,28720833.065425258,17063281.137825254,639.339941470326,False,True
0.07087082582806357,1.5596539482941456,-0.2597156187618145,1.2999383295323312,575636.0762808175,1593.9510430474825,2023584306.4550052,2023584306.4550052,-2.6857562801152436e-12,2023584306.4550052,1001710972.4467721,0.5049818437257952,0.0005765108908993676,0,59993,0.0,2.146834629237909,23.509863029697872,31055542.405119065,16679282.753446367,634.9364977717946,False,True
0.07879529179036915,1.6286790441437946,-0.22836051516739722,1.4003185289763973,503151.3811490523,1579.510873895871,2023109230.5641437,2023109230.5641437,-2.691338608363017e-12,2023109230.5641437,993479307.2674847,0.5089344202188959,0.0017045816648915268,0,59993,0.0,2.334080295869071,23.833606492369523,33724268.582912005,16221117.74208336,627.7514210503018,False,True
0.08508991884933999,1.6286790441437946,-0.22836051516739722,1.4003185289763973,425165.65949761326,1658.7956561611127,2022861777.9930043,2022861777.9930043,-2.532352258453405e-12,2022861777.9930043,978152543.7401203,0.5164511216823718,0.0004670160202227889,0,59993,0.0,2.4843735603081702,23.968633696295864,35838644.77006659,15936499.6114754,619.0694990901582,False,True
0.09301438481164556,1.6286790441437946,-0.22836051516739722,1.4003185289763973,374691.20453198854,1754.301447981595,2022754584.6973727,2022754584.6973727,-2.086767110802911e-12,2022754584.6973727,961327252.7136182,0.524743505719235,0.0010917241245090087,0,59993,0.0,2.674693947300714,24.132559663171175,38622837.62355701,15623597.679701852,613.6143213652463,False,True
0.10299069638648997,1.7021491722479718,-0.22209566635997097,1.4800535058880009,323588.4849804239,1752.8676290888113,2023014099.0960212,2023014099.0960212,-1.0680746253086225e-12,2023014099.0960212,951684274.8797659,0.5295711110935788,0.0016915214493464022,0,59993,0.0,2.9160133019099614,24.33611073121042,42307386.17196531,15213449.854982775,607.5605162601883,False,True
0.11555012854403789,1.7021491722479718,-0.22209566635997097,1.4800535058880009,273527.993167397,1883.3323076026231,2024102219.3343196,2024102219.3343196,1.0655895304495913e-12,2024102219.3343196,925475305.3001635,0.5427724467371362,0.001116705056593366,0,59993,0.0,3.2225408741970245,24.593566756703385,46829383.87832401,14818330.162704663,599.5326959543696,False,True
