t_now,cool_beta,cool_delta,beta_plus_delta,Pb,bubble_dMdt,Lmech_total,Lmech_W,Lmech_SN,bubble_Lgain,bubble_Lloss,cooling_ratio,v_struct_min,v_struct_nneg,R2,v2,Eb,bubble_Tavg,c_sound,betadelta_converged
0.04774261117682267,0.86526675046152,-0.15520671532902525,0.7101,1691.0123726265906,5.840130321935003,682841.5612835465,682841.5612835465,-6.017136711270319e-16,682841.5612835465,260469.3941107324,0.61855,-0.0006633085151134788,1,0.9865831704116884,11.748592392202985,10179.002443744781,2172329.9774233443,226.54887852486232,True
0.05024854734495903,0.86526675046152,-0.15520671532902525,0.7101,1618.146123311202,5.832997461560098,682762.327827227,682762.327827227,-6.481612385530589e-16,682762.327827227,265031.77018144174,0.61182,0.00336371486011959,0,1.0156835645569966,11.485367300624537,10628.492598418956,2155438.2500417647,225.6663537323814,True
0.053403334067359996,0.86526675046152,-0.15520671532902525,0.7101,1535.5478302767617,5.828663850625251,682663.1148800168,682663.1148800168,-7.0362810359226125e-16,682663.1148800168,270544.89129918936,0.60369,0.0005968002012069389,0,1.0514235587804335,11.18420345845651,11189.222692193516,2135534.424726559,224.62200903446637,True
0.0573749752409814,0.86526675046152,-0.15520671532902525,0.7101,1443.6927608053882,5.827235789471871,682540.564883986,682540.564883986,-7.672284281824749e-16,682540.564883986,277018.0017174817,0.59414,0.0028849708890872692,0,1.0951369433910836,10.844401550262297,11888.086383112839,2112632.1164615527,223.4142950702152,True
0.06052976196338237,0.86526675046152,-0.15520671532902525,0.7101,1378.6744364989688,5.820686479521421,682446.3615203153,682446.3615203153,-8.115608429407961e-16,682446.3615203153,281943.2696979456,0.58686,0.002131622386720657,0,1.128936557271625,10.59191610276358,12437.20482197759,2095618.101606105,222.5128465318661,True
0.06450140313700378,0.9249024531864194,-0.12844639872362498,0.7965,1305.316603184725,5.344929043416389,682333.4521654978,682333.4521654978,-8.578981182415111e-16,682333.4521654978,292266.01676029846,0.57167,0.0025629539474872156,0,1.170408277433873,10.303909874171225,13122.128528554944,2064151.1464816616,220.83594628583316,True
0.06950140313700379,0.9249024531864194,-0.12844639872362498,0.7965,1218.8470027823319,5.326461820504504,682203.3159457732,682203.3159457732,-8.983004607752727e-16,682203.3159457732,297722.6852107253,0.56359,0.0022450115345644082,0,1.22107868975262,9.979970041170846,13914.828931218442,2039448.2288903694,219.51053165452188,True
0.0734730443106252,0.9249024531864194,-0.12844639872362498,0.7965,1158.1521867556496,5.303166263592076,682112.0245859055,682112.0245859055,-9.136749274000356e-16,682112.0245859055,301813.2136851589,0.55753,0.0018134725011325864,0,1.2602153194543841,9.736864654764732,14534.935905128215,2021330.444208007,218.53332697931614,True
0.0784730443106252,0.9249024531864194,-0.12844639872362498,0.7965,1090.2141150195991,5.2763355406087715,682015.7559125602,682015.7559125602,-9.086215661651971e-16,682015.7559125602,306559.8902804192,0.55051,0.0014564114670288788,0,1.3081741991485876,9.458595229410001,15305.225144882656,2000652.7783841447,217.41268511893577,True
0.08476767136959604,0.9249024531864194,-0.12844639872362498,0.7965,1015.7308526911567,5.245375671415751,681930.1154443354,681930.1154443354,-8.57753119511362e-16,681930.1154443354,311942.1434875627,0.54256,0.004583504125419779,0,1.3666749939512752,9.144662206641764,16260.206899606295,1977422.323935829,216.14676270537444,True
0.08976767136959604,0.9249024531864194,-0.12844639872362498,0.7965,963.6422283461501,5.2133597127589875,681895.4008605559,681895.4008605559,-7.770583116512965e-16,681895.4008605559,315867.8817303329,0.53678,0.0018648418496729337,0,1.4117917904633057,8.910766897534169,17005.684597616357,1960417.0877535597,215.21535741364264,True
0.09606229842856688,0.9249024531864194,-0.12844639872362498,0.7965,905.5414549787499,5.1774666585154545,681900.5250906853,681900.5250906853,-6.180419319207684e-16,681900.5250906853,320371.4622553478,0.53018,0.0002648886807729897,0,1.4670073499890004,8.644641262755641,17930.334475283198,1941004.9267915403,214.1471691948204,True
0.10398676439087245,0.8850132837912417,-0.09498828567917293,0.79,842.0870141090076,5.168656286094751,681996.2937732905,681996.2937732905,-3.152200622977408e-16,681996.2937732905,325026.1059366737,0.52342,0.00043315325175318024,0,1.5342684635755994,8.34623055425761,19074.943626534576,1922075.4424185457,213.10038480617766,True
0.1102813914498433,0.8850132837912417,-0.09498828567917293,0.79,799.6922715632951,5.138993260740221,682153.428908281,682153.428908281,1.6690959056385847e-17,682153.428908281,329752.07458852336,0.5166,0.0012805157725585892,0,1.5860818723090218,8.124935094267181,20013.268392102087,1907191.7894536634,212.27370650407593,True
0.11820585741214887,0.8850132837912417,-0.09498828567917293,0.79,752.4131481050205,5.108753878739321,682461.9567962193,682461.9567962193,5.50508694560902e-16,682461.9567962193,335325.4459596823,0.50865,0.0008708986982425,0,1.6494353268274233,7.875579133071845,21178.6779258914,1890072.6105845373,211.318862038249,True
0.12450048447111971,0.8850132837912417,-0.09498828567917293,0.79,718.845028645436,5.0821204503585315,682790.1598663002,682790.1598663002,1.0400353147068014e-15,682790.1598663002,339564.6614441563,0.50268,-0.0024799023219340527,1,1.6984084047832855,7.6908929768102094,22090.79322410237,1877241.3187354952,210.6003415962535,True
0.13242495043342528,0.8850132837912417,-0.09498828567917293,0.79,680.894479658456,5.054708570962363,683298.7422719052,683298.7422719052,1.6959473072104393e-15,683298.7422719052,344682.1473771989,0.49556,0.0022851097970319908,0,1.7584865612340954,7.480194215756811,23225.313715831566,1862186.8091527482,209.7541885579087,True
0.1424012620082697,0.8850132837912417,-0.09498828567917293,0.79,638.817899268716,5.0277840246793,684074.1779405042,684074.1779405042,2.5103452997530344e-15,684074.1779405042,350901.9618101913,0.48704,0.0017582998044331857,0,1.8318736217291758,7.24315381298368,24634.577062515305,1844592.5905091537,208.7609424808025,True
0.15032572797057525,0.8850132837912417,-0.09498828567917293,0.79,609.1002811446581,5.003648002863858,684783.9062858737,684783.9062858737,3.085354171245327e-15,684783.9062858737,355780.2331109097,0.48045,-0.00027622135821029123,1,1.8885515803874628,7.067521054223408,25737.64760739532,1831169.2932587827,207.99996769408222,True
0.16030203954541966,0.8850132837912417,-0.09498828567917293,0.79,575.6555573441441,4.980228727369242,685776.9924150365,685776.9924150365,3.633295080638589e-15,685776.9924150365,361850.8970460785,0.47235,0.0018406614417684237,0,1.9580206131900908,6.867535628223779,27109.509366160783,1815094.934876169,207.08502339677477,True
0.17286147170296756,0.8850132837912417,-0.09498828567917293,0.79,538.7616581317933,4.959558824774627,687153.0725030592,687153.0725030592,3.896272026052815e-15,687153.0725030592,369471.35427224013,0.46232,0.0006285542992341857,0,2.042794685469519,6.6429990860167525,28813.324727723975,1795776.3897071388,205.9800444930532,True
0.18283778327781197,0.8532459701673941,-0.26313131031514597,0.5901,512.8209246364765,5.986187395696459,688318.9890128459,688318.9890128459,3.640653486278187e-15,688318.9890128459,365574.07813383656,0.46889,-0.0011655229690491228,1,2.108207830510412,6.4766835089355865,30146.67319777653,1792556.7296258234,205.79531011995243,True
0.19539721543535987,0.8532459701673941,-0.26313131031514597,0.5901,484.7412334562496,5.973624839729664,689841.6636639173,689841.6636639173,2.5635766966184124e-15,689841.6636639173,373602.0163695534,0.45842,0.0008771788917017507,0,2.1883139563538396,6.287688310491868,31870.330609103305,1775746.2254332467,204.82806821102673,True
